Instance,m,n,LowerBound,Iterations,Runtime(s),Status
Inst_m2_n14_pi1.0_TF0.6_R0.4_8.txt,2,14,2068.05,55,0.0920,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.4_9.txt,2,14,929.40,70,0.0847,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.4_10.txt,2,14,1174.83,60,0.1042,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_1.txt,2,14,2526.57,20,0.1396,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_2.txt,2,14,569.16,62,0.0784,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_3.txt,2,14,2803.44,148,0.1109,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_4.txt,2,14,678.06,48,0.0648,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_5.txt,2,14,316.56,42,0.0637,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_6.txt,2,14,1034.74,48,0.0989,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_7.txt,2,14,1452.75,12,0.1150,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_8.txt,2,14,1445.76,24,0.1011,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_9.txt,2,14,2392.60,50,0.0777,Within1800
Inst_m2_n14_pi1.0_TF0.6_R0.6_10.txt,2,14,1057.69,20,0.1030,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_1.txt,2,14,805.14,18,0.0560,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_2.txt,2,14,1667.41,69,0.0694,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_3.txt,2,14,442.02,34,0.0902,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_4.txt,2,14,2042.02,8,0.0908,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_5.txt,2,14,1699.45,154,0.0685,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_6.txt,2,14,1519.33,53,0.0752,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_7.txt,2,14,752.16,70,0.0751,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_8.txt,2,14,1066.82,21,0.0724,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_9.txt,2,14,1645.43,5,0.0918,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.4_10.txt,2,14,754.26,13,0.0577,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_1.txt,2,14,1800.73,29,0.0732,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_2.txt,2,14,1449.37,26,0.0888,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_3.txt,2,14,1228.84,49,0.0665,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_4.txt,2,14,1171.12,18,0.0712,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_5.txt,2,14,773.15,8,0.0557,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_6.txt,2,14,2067.78,13,0.0658,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_7.txt,2,14,1082.12,306,0.0832,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_8.txt,2,14,791.05,9,0.0467,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_9.txt,2,14,682.95,328,0.0735,Within1800
Inst_m2_n14_pi2.0_TF0.4_R0.6_10.txt,2,14,1708.95,165,0.0617,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_1.txt,2,14,2244.22,837,0.1600,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_2.txt,2,14,1889.44,428,0.0726,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_3.txt,2,14,2238.37,782,0.1024,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_4.txt,2,14,1349.95,901,0.2410,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_5.txt,2,14,2046.71,508,0.0709,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_6.txt,2,14,1173.32,786,0.0950,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_7.txt,2,14,1298.70,752,0.0870,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_8.txt,2,14,2046.47,811,0.1329,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_9.txt,2,14,2744.06,857,0.1379,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.4_10.txt,2,14,918.84,822,0.1291,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_1.txt,2,14,3475.75,914,0.2808,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_2.txt,2,14,3180.06,916,0.2840,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_3.txt,2,14,1623.50,546,0.0588,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_4.txt,2,14,1380.39,811,0.1199,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_5.txt,2,14,2255.34,910,0.2705,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_6.txt,2,14,1913.69,760,0.0692,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_7.txt,2,14,1964.86,866,0.1644,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_8.txt,2,14,2000.12,909,0.2628,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_9.txt,2,14,2030.56,873,0.1641,Within1800
Inst_m2_n14_pi2.0_TF0.6_R0.6_10.txt,2,14,1847.72,908,0.2609,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_1.txt,3,15,112.39,19,0.1008,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_2.txt,3,15,76.25,8,0.1095,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_3.txt,3,15,126.55,5,0.1082,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_4.txt,3,15,86.32,1,0.1126,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_5.txt,3,15,142.27,12,0.1120,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_6.txt,3,15,84.16,8,0.0850,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_7.txt,3,15,170.87,28,0.0744,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_8.txt,3,15,75.91,41,0.1036,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_9.txt,3,15,89.28,4,0.0886,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.4_10.txt,3,15,68.84,15,0.0899,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_1.txt,3,15,86.90,4,0.0846,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_2.txt,3,15,41.32,8,0.0723,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_3.txt,3,15,107.41,37,0.0762,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_4.txt,3,15,120.56,14,0.1283,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_5.txt,3,15,191.70,36,0.1164,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_6.txt,3,15,177.32,93,0.1374,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_7.txt,3,15,94.11,473,0.0694,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_8.txt,3,15,68.39,14,0.0957,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_9.txt,3,15,99.87,5,0.0946,Within1800
Inst_m3_n15_pi0.2_TF0.4_R0.6_10.txt,3,15,70.75,10,0.1675,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_1.txt,3,15,482.34,90,0.1366,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_2.txt,3,15,224.28,25,0.1068,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_3.txt,3,15,67.90,0,0.1072,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_4.txt,3,15,84.86,28,0.1018,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_5.txt,3,15,270.44,5,0.0976,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_6.txt,3,15,93.78,42,0.0991,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_7.txt,3,15,209.22,83,0.1207,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_8.txt,3,15,68.20,86,0.0711,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_9.txt,3,15,211.62,28,0.0853,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.4_10.txt,3,15,111.57,16,0.0759,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_1.txt,3,15,424.71,6,0.1225,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_2.txt,3,15,901.51,28,0.1162,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_3.txt,3,15,334.66,6,0.1019,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_4.txt,3,15,120.05,39,0.1065,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_5.txt,3,15,307.06,12,0.0967,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_6.txt,3,15,274.00,69,0.0911,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_7.txt,3,15,259.44,34,0.0981,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_8.txt,3,15,108.96,47,0.0770,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_9.txt,3,15,912.77,30,0.1478,Within1800
Inst_m3_n15_pi0.2_TF0.6_R0.6_10.txt,3,15,288.18,38,0.0743,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_1.txt,3,15,222.63,16,0.0670,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_2.txt,3,15,143.69,16,0.0860,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_3.txt,3,15,399.91,68,0.1074,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_4.txt,3,15,138.73,48,0.0675,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_5.txt,3,15,194.30,6,0.1054,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_6.txt,3,15,102.53,113,0.0882,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_7.txt,3,15,244.22,103,0.0864,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_8.txt,3,15,312.30,2,0.0831,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_9.txt,3,15,158.58,70,0.0595,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.4_10.txt,3,15,136.14,1,0.0844,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_1.txt,3,15,213.78,12,0.0701,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_2.txt,3,15,436.82,129,0.1070,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_3.txt,3,15,414.93,4,0.0565,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_4.txt,3,15,332.42,58,0.0699,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_5.txt,3,15,341.90,4,0.0581,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_6.txt,3,15,191.24,2,0.0563,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_7.txt,3,15,360.14,10,0.0685,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_8.txt,3,15,269.99,127,0.0835,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_9.txt,3,15,303.71,38,0.0981,Within1800
Inst_m3_n15_pi0.5_TF0.4_R0.6_10.txt,3,15,336.89,25,0.1115,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_1.txt,3,15,324.96,118,0.1032,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_2.txt,3,15,304.60,6,0.1200,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_3.txt,3,15,443.70,8,0.1167,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_4.txt,3,15,283.91,17,0.0785,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_5.txt,3,15,344.02,2,0.1193,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_6.txt,3,15,252.93,125,0.0903,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_7.txt,3,15,318.92,40,0.1110,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_8.txt,3,15,387.18,90,0.1383,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_9.txt,3,15,266.85,39,0.1068,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.4_10.txt,3,15,90.97,26,0.0836,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_1.txt,3,15,338.22,28,0.0944,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_2.txt,3,15,156.31,36,0.0853,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_3.txt,3,15,136.38,10,0.0728,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_4.txt,3,15,600.36,18,0.0983,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_5.txt,3,15,765.01,92,0.1188,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_6.txt,3,15,313.60,117,0.1210,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_7.txt,3,15,321.97,20,0.0752,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_8.txt,3,15,141.68,42,0.0870,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_9.txt,3,15,386.67,16,0.0806,Within1800
Inst_m3_n15_pi0.5_TF0.6_R0.6_10.txt,3,15,921.04,22,0.1418,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_1.txt,3,15,543.58,30,0.0900,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_2.txt,3,15,385.54,19,0.0640,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_3.txt,3,15,266.41,1,0.1061,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_4.txt,3,15,317.80,9,0.0917,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_5.txt,3,15,174.48,130,0.0808,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_6.txt,3,15,547.49,79,0.0748,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_7.txt,3,15,754.14,92,0.0712,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_8.txt,3,15,466.27,9,0.0803,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_9.txt,3,15,546.97,93,0.0695,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.4_10.txt,3,15,623.49,23,0.0740,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_1.txt,3,15,380.59,11,0.0705,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_2.txt,3,15,326.80,70,0.0972,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_3.txt,3,15,516.41,75,0.0846,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_4.txt,3,15,487.95,131,0.0595,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_5.txt,3,15,436.69,77,0.0810,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_6.txt,3,15,349.07,4,0.0627,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_7.txt,3,15,647.04,80,0.0757,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_8.txt,3,15,574.52,54,0.0979,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_9.txt,3,15,441.61,43,0.0870,Within1800
Inst_m3_n15_pi1.0_TF0.4_R0.6_10.txt,3,15,580.56,0,0.0697,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_1.txt,3,15,868.40,28,0.1193,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_2.txt,3,15,1460.82,10,0.1155,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_3.txt,3,15,1114.38,10,0.1039,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_4.txt,3,15,978.11,60,0.0756,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_5.txt,3,15,367.82,48,0.0854,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_6.txt,3,15,520.96,68,0.0776,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_7.txt,3,15,203.04,59,0.0751,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_8.txt,3,15,1569.76,26,0.0980,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_9.txt,3,15,637.58,31,0.1048,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.4_10.txt,3,15,666.82,19,0.0893,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_1.txt,3,15,366.90,9,0.0877,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_2.txt,3,15,716.15,9,0.0964,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_3.txt,3,15,408.32,18,0.0710,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_4.txt,3,15,780.29,43,0.0626,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_5.txt,3,15,1439.45,59,0.2221,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_6.txt,3,15,914.93,8,0.0880,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_7.txt,3,15,398.69,69,0.0719,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_8.txt,3,15,413.78,29,0.0876,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_9.txt,3,15,676.52,24,0.0692,Within1800
Inst_m3_n15_pi1.0_TF0.6_R0.6_10.txt,3,15,608.96,241,0.1148,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_1.txt,3,15,1110.22,102,0.0943,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_2.txt,3,15,1271.16,148,0.0926,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_3.txt,3,15,798.28,150,0.0856,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_4.txt,3,15,1404.45,79,0.1164,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_5.txt,3,15,324.87,102,0.1126,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_6.txt,3,15,1108.62,79,0.0959,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_7.txt,3,15,1571.90,53,0.0921,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_8.txt,3,15,999.67,55,0.1088,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_9.txt,3,15,553.11,35,0.0740,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.4_10.txt,3,15,905.29,66,0.1224,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_1.txt,3,15,1360.24,35,0.1447,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_2.txt,3,15,1246.39,47,0.1431,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_3.txt,3,15,2049.27,54,0.1119,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_4.txt,3,15,1405.65,153,0.1669,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_5.txt,3,15,1700.48,148,0.1651,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_6.txt,3,15,688.54,20,0.1260,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_7.txt,3,15,1376.38,11,0.1395,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_8.txt,3,15,451.56,156,0.1181,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_9.txt,3,15,636.42,381,0.1995,Within1800
Inst_m3_n15_pi2.0_TF0.4_R0.6_10.txt,3,15,762.99,14,0.1351,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_1.txt,3,15,701.20,32,0.1400,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_2.txt,3,15,1418.96,119,0.1409,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_3.txt,3,15,556.23,183,0.1429,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_4.txt,3,15,575.13,31,0.1123,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_5.txt,3,15,1488.77,174,0.1331,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_6.txt,3,15,1601.10,395,0.1667,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_7.txt,3,15,706.59,279,0.1310,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_8.txt,3,15,1654.89,441,0.1651,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_9.txt,3,15,1188.07,362,0.1256,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.4_10.txt,3,15,958.46,254,0.1055,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_1.txt,3,15,1378.66,289,0.1106,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_2.txt,3,15,1448.31,385,0.1211,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_3.txt,3,15,778.55,371,0.0963,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_4.txt,3,15,2201.44,443,0.1278,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_5.txt,3,15,739.38,415,0.1038,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_6.txt,3,15,2334.45,483,0.1431,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_7.txt,3,15,2398.39,413,0.0905,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_8.txt,3,15,766.18,475,0.1221,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_9.txt,3,15,852.43,475,0.1167,Within1800
Inst_m3_n15_pi2.0_TF0.6_R0.6_10.txt,3,15,810.15,474,0.1127,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_1.txt,3,21,95.29,624,0.1222,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_2.txt,3,21,94.81,104,0.1477,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_3.txt,3,21,77.17,5,0.1780,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_4.txt,3,21,184.96,619,0.1210,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_5.txt,3,21,165.47,46,0.2060,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_6.txt,3,21,94.64,577,0.1146,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_7.txt,3,21,143.75,125,0.1754,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_8.txt,3,21,65.86,107,0.1487,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_9.txt,3,21,143.93,27,0.2262,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.4_10.txt,3,21,82.11,62,0.1418,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_1.txt,3,21,135.05,70,0.1674,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_2.txt,3,21,122.64,13,0.1966,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_3.txt,3,21,118.76,100,0.1715,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_4.txt,3,21,100.68,38,0.1864,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_5.txt,3,21,101.37,14,0.2140,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_6.txt,3,21,85.86,46,0.2055,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_7.txt,3,21,202.35,109,0.2502,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_8.txt,3,21,77.85,2,0.1817,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_9.txt,3,21,265.93,12,0.2854,Within1800
Inst_m3_n21_pi0.2_TF0.4_R0.6_10.txt,3,21,138.56,123,0.1748,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_1.txt,3,21,110.04,25,0.2667,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_2.txt,3,21,217.61,17,0.2602,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_3.txt,3,21,378.62,148,0.2565,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_4.txt,3,21,109.83,29,0.2023,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_5.txt,3,21,315.46,49,0.1998,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_6.txt,3,21,102.47,94,0.1766,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_7.txt,3,21,177.81,16,0.2610,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_8.txt,3,21,502.98,0,0.2775,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_9.txt,3,21,128.40,61,0.2136,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.4_10.txt,3,21,545.38,100,0.2688,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_1.txt,3,21,93.37,78,0.2466,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_2.txt,3,21,252.77,48,0.1987,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_3.txt,3,21,309.52,69,0.3029,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_4.txt,3,21,668.10,52,0.2171,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_5.txt,3,21,135.45,40,0.1631,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_6.txt,3,21,122.00,40,0.1873,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_7.txt,3,21,239.71,60,0.1748,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_8.txt,3,21,104.95,36,0.1794,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_9.txt,3,21,168.81,27,0.2339,Within1800
Inst_m3_n21_pi0.2_TF0.6_R0.6_10.txt,3,21,244.46,20,0.2440,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_1.txt,3,21,401.91,19,0.1205,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_2.txt,3,21,468.65,53,0.1787,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_3.txt,3,21,402.53,40,0.1649,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_4.txt,3,21,408.36,6,0.2091,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_5.txt,3,21,697.84,111,0.1622,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_6.txt,3,21,324.42,14,0.1698,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_7.txt,3,21,330.92,13,0.1941,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_8.txt,3,21,192.96,0,0.1380,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_9.txt,3,21,224.28,22,0.1374,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.4_10.txt,3,21,219.55,1,0.1238,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.6_1.txt,3,21,293.93,15,0.1755,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.6_2.txt,3,21,500.62,61,0.1680,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.6_3.txt,3,21,324.68,173,0.1830,Within1800
Inst_m3_n21_pi0.5_TF0.4_R0.6_4.txt,3,21,241.19,4,0.1974,Within1800
