Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_DG-ALNS,AvgResult_DG-ALNS,StdResult_DG-ALNS,AvgTime_DG-ALNS,SuccessRuns_DG-ALNS,FailedRuns_DG-ALNS,FirstError_DG-ALNS
Inst_m15_n240_pi0.2_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,404.1000,404.6470,0.4188,44.0757,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,359.2600,359.2600,0.0000,44.0453,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,281.4600,282.3710,0.7592,44.0843,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,304.4500,304.7380,0.3255,44.0755,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,293.9700,297.0420,1.4120,44.0797,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,379.6200,379.9060,0.2613,44.0687,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,388.8700,389.8150,1.8525,44.0607,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,364.2900,367.2520,1.5702,44.0725,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,202.4900,203.0510,0.3050,44.0613,10,0,
Inst_m15_n240_pi0.2_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,269.6600,270.6400,0.6311,44.0556,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,857.5900,857.5900,0.0000,44.0013,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,811.6300,817.0120,4.7309,44.1006,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,944.2800,947.7850,2.2598,43.9847,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,740.4300,742.5030,1.5389,43.9941,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,766.6700,768.4850,1.3499,44.1115,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,600.9500,600.9500,0.0000,44.0966,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,578.4200,581.0940,1.9163,44.0935,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,654.7100,655.4980,0.4244,44.0849,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,558.3600,561.0280,1.1481,44.0788,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,813.9800,815.5410,1.0048,44.0798,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,605.5400,607.4810,0.9941,44.0744,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,541.3200,541.4290,0.1973,44.0636,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,787.6700,789.3720,1.3531,44.0887,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,992.7900,996.1200,2.2422,44.0809,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,833.0400,833.0400,0.0000,44.0744,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,957.4100,959.8880,2.1246,44.0616,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,911.4500,913.3820,3.6337,44.0722,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,542.2100,542.2100,0.0000,44.0773,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,935.9300,940.4120,2.0532,44.0722,10,0,
Inst_m15_n240_pi0.5_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,850.0200,850.0200,0.0000,44.0716,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,996.9900,998.4530,1.3206,43.9949,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,717.1300,719.4750,1.9606,44.0632,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,857.2800,857.2800,0.0000,44.0042,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,856.5500,858.4340,1.5619,43.9896,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,904.7300,904.7300,0.0000,44.0476,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1103.1100,1103.1230,0.0275,44.0973,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,600.5200,601.0780,0.6039,44.0829,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,631.0300,633.0580,1.2615,44.0767,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,825.7400,827.3240,1.8569,44.0648,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,837.4800,842.7050,2.9541,44.0753,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,600.7900,602.1640,1.2183,44.0742,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,869.2200,873.3080,3.7264,44.0281,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,681.1300,681.2720,0.1791,44.0877,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,792.8900,794.5520,1.2591,44.0609,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,986.9700,986.9700,0.0000,44.0731,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,979.2600,979.9430,0.4542,44.0626,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,613.7400,615.3340,0.9276,44.0712,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,546.8200,547.5820,0.7135,44.0501,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1016.0400,1018.7980,1.5609,44.0593,10,0,
Inst_m15_n240_pi0.5_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,787.4700,790.2160,2.8762,44.0506,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,1644.2000,1646.7850,1.7592,44.0018,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,1195.4900,1200.2890,3.5538,44.0872,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2512.9000,2518.8170,3.8253,43.9983,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,1590.6400,1601.5970,7.3787,43.9920,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,1954.2200,1963.5560,5.8866,43.9906,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1728.3700,1728.7890,0.7159,44.0980,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,1993.3200,1995.0290,1.6891,44.0912,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,1605.5300,1609.0850,1.7185,44.0855,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,1344.3800,1347.6210,2.1315,44.0878,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,1342.5700,1351.6530,5.5042,44.0792,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,2084.4400,2088.0440,3.2742,44.0869,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,1387.0800,1387.0800,0.0000,44.0414,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,1207.1900,1210.4020,1.8465,44.0832,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,1226.4300,1230.0890,2.4052,44.0808,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,2073.1100,2078.0510,2.6965,44.0605,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,1533.7300,1536.9420,2.8063,44.0883,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,1523.7500,1529.1620,4.3385,44.0593,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,1860.9500,1869.5440,5.5868,44.0742,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1215.2700,1216.2440,3.0801,44.0660,10,0,
Inst_m15_n240_pi1.0_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,1375.5800,1380.8180,2.4446,44.0430,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,1795.1500,1800.6900,3.7091,44.0126,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,1588.7800,1594.8180,5.0665,44.0859,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,1559.2500,1564.2230,5.6751,43.9868,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,2162.7400,2177.5850,8.9788,43.9949,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,1395.4200,1404.8010,6.2270,43.9989,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,1655.6300,1659.6130,3.7325,44.1275,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,1556.6000,1561.0630,4.7146,44.0982,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2084.7600,2088.9480,2.5080,44.1085,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,1369.1200,1374.8670,3.3032,44.1010,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,1580.5800,1585.0730,2.3116,44.0799,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,1349.8900,1354.4180,2.6880,44.0867,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,1793.6600,1796.7520,1.6940,44.0615,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,1320.4500,1330.0970,5.2846,44.0851,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,2097.3100,2098.0530,1.7334,44.0803,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,1602.8000,1605.6710,2.2091,44.0897,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,1696.4800,1704.5030,6.4179,44.0818,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,1902.6400,1918.6630,9.5374,44.0738,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,1502.9100,1512.5210,6.6649,44.0695,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,1839.3000,1847.2240,5.7205,44.0612,10,0,
Inst_m15_n240_pi1.0_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,1078.5700,1080.4880,1.4862,44.0596,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,3044.1900,3060.7360,14.5536,43.9925,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,3053.7800,3053.8000,0.0632,44.1032,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2211.8100,2226.2880,11.4234,44.0180,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,2309.2000,2315.8690,3.3940,44.0070,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,4797.1600,4822.7780,14.0194,43.9812,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,3241.4000,3251.3040,6.3047,44.1258,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,2959.1400,2966.8230,7.7263,44.0808,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2825.2000,2825.2000,0.0000,44.0882,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,3187.6300,3188.1350,1.5970,44.0896,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,3590.1200,3596.7890,3.8572,44.0946,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,3946.5700,3963.6320,15.8954,44.0918,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,4427.0800,4427.0800,0.0000,44.0565,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,2997.5600,3004.7170,4.9349,44.0780,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,2666.6600,2681.0950,8.4607,44.0813,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,4584.2000,4584.2000,0.0000,44.0867,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,3711.8600,3723.7810,7.1677,44.0636,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,3591.9500,3606.5810,9.5874,44.0687,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,2989.3700,2992.8290,2.2124,44.0618,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,2924.5500,2928.0010,4.2825,44.0574,10,0,
Inst_m15_n240_pi2.0_TF0.4_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,2735.8800,2754.6700,10.1332,44.0483,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_1.txt,15,240,240×15,43200.0000,43.2000,10,3000.4000,3025.1970,10.3088,43.9870,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_10.txt,15,240,240×15,43200.0000,43.2000,10,4545.3500,4549.0810,2.9327,44.0877,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_2.txt,15,240,240×15,43200.0000,43.2000,10,2867.9500,2890.5420,14.8086,43.9842,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_3.txt,15,240,240×15,43200.0000,43.2000,10,4153.3500,4162.6290,6.1924,43.9929,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_4.txt,15,240,240×15,43200.0000,43.2000,10,2351.0000,2356.6690,3.5762,43.9776,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_5.txt,15,240,240×15,43200.0000,43.2000,10,3716.7200,3733.0950,9.3970,44.0979,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_6.txt,15,240,240×15,43200.0000,43.2000,10,3522.8400,3545.6730,12.2240,44.0947,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_7.txt,15,240,240×15,43200.0000,43.2000,10,2616.6500,2623.7440,7.0298,44.0876,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_8.txt,15,240,240×15,43200.0000,43.2000,10,3177.6800,3187.2990,6.3745,44.0956,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.4_9.txt,15,240,240×15,43200.0000,43.2000,10,3547.5500,3558.1250,6.6961,44.0941,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_1.txt,15,240,240×15,43200.0000,43.2000,10,2960.6100,2962.4210,3.2689,44.0766,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_10.txt,15,240,240×15,43200.0000,43.2000,10,2833.1900,2838.7100,4.1293,44.0319,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_2.txt,15,240,240×15,43200.0000,43.2000,10,3557.1400,3559.8240,2.7830,44.0830,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_3.txt,15,240,240×15,43200.0000,43.2000,10,3108.9200,3117.8210,6.2428,44.0698,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_4.txt,15,240,240×15,43200.0000,43.2000,10,3055.0600,3067.0390,8.0919,44.0686,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_5.txt,15,240,240×15,43200.0000,43.2000,10,2287.6300,2292.8310,3.5756,44.0711,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_6.txt,15,240,240×15,43200.0000,43.2000,10,3338.4600,3367.7720,16.1555,44.0565,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_7.txt,15,240,240×15,43200.0000,43.2000,10,2895.9900,2899.8810,2.2647,44.0508,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_8.txt,15,240,240×15,43200.0000,43.2000,10,2205.9900,2212.0450,4.0830,44.0662,10,0,
Inst_m15_n240_pi2.0_TF0.6_R0.6_9.txt,15,240,240×15,43200.0000,43.2000,10,3873.3400,3886.6140,10.7961,44.0358,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,206.4300,206.6170,0.2699,31.4452,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,176.9700,176.9790,0.0285,31.4674,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,195.0800,195.5720,0.2814,31.4410,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,177.7200,179.4650,0.7154,31.4443,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_4.txt,18,144,144×18,31104.0000,31.1040,10,178.3800,178.3800,0.0000,31.4425,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_5.txt,18,144,144×18,31104.0000,31.1040,10,221.1400,221.5460,0.6332,31.4758,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_6.txt,18,144,144×18,31104.0000,31.1040,10,186.8500,187.0760,0.1987,31.4690,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_7.txt,18,144,144×18,31104.0000,31.1040,10,144.3100,144.8080,0.3399,31.4660,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_8.txt,18,144,144×18,31104.0000,31.1040,10,136.2300,136.7150,0.2070,31.4669,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.4_9.txt,18,144,144×18,31104.0000,31.1040,10,173.4000,173.8580,0.3297,31.4691,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_1.txt,18,144,144×18,31104.0000,31.1040,10,143.0900,143.1040,0.0190,31.4632,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_10.txt,18,144,144×18,31104.0000,31.1040,10,199.4800,200.4210,0.5712,31.4413,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_2.txt,18,144,144×18,31104.0000,31.1040,10,127.3300,127.3640,0.0717,31.4629,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_3.txt,18,144,144×18,31104.0000,31.1040,10,208.0400,209.2480,0.7397,31.4615,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_4.txt,18,144,144×18,31104.0000,31.1040,10,167.4700,167.4700,0.0000,31.4571,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_5.txt,18,144,144×18,31104.0000,31.1040,10,212.0400,212.4870,0.6353,31.4570,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_6.txt,18,144,144×18,31104.0000,31.1040,10,168.3700,169.1530,0.7595,31.4530,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_7.txt,18,144,144×18,31104.0000,31.1040,10,184.2300,184.4040,0.1600,31.4482,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_8.txt,18,144,144×18,31104.0000,31.1040,10,188.5600,188.5600,0.0000,31.4513,10,0,
Inst_m18_n144_pi0.2_TF0.4_R0.6_9.txt,18,144,144×18,31104.0000,31.1040,10,224.3700,224.3700,0.0000,31.4469,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,176.7600,176.8050,0.1064,31.4368,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,181.0200,181.0470,0.0435,31.4651,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,219.5900,219.9170,0.2880,31.4367,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,249.8000,250.1560,0.3055,31.4383,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_4.txt,18,144,144×18,31104.0000,31.1040,10,195.0300,196.2360,1.1644,31.4378,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_5.txt,18,144,144×18,31104.0000,31.1040,10,209.0800,209.4190,0.2693,31.4761,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_6.txt,18,144,144×18,31104.0000,31.1040,10,145.4900,145.7140,0.1639,31.4724,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_7.txt,18,144,144×18,31104.0000,31.1040,10,213.2600,213.3000,0.0516,31.4714,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_8.txt,18,144,144×18,31104.0000,31.1040,10,191.1600,191.9360,0.6297,31.4684,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.4_9.txt,18,144,144×18,31104.0000,31.1040,10,226.4800,227.7350,0.9437,31.4666,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_1.txt,18,144,144×18,31104.0000,31.1040,10,187.7600,188.3800,0.2878,31.4623,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_10.txt,18,144,144×18,31104.0000,31.1040,10,155.5300,155.8530,0.1417,31.4433,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_2.txt,18,144,144×18,31104.0000,31.1040,10,204.6700,204.7550,0.2688,31.4639,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_3.txt,18,144,144×18,31104.0000,31.1040,10,180.3600,181.0000,0.4205,31.4614,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_4.txt,18,144,144×18,31104.0000,31.1040,10,133.7400,133.8940,0.1135,31.4568,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_5.txt,18,144,144×18,31104.0000,31.1040,10,201.8700,201.9240,0.1163,31.4555,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_6.txt,18,144,144×18,31104.0000,31.1040,10,174.8700,175.2120,0.8137,31.4567,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_7.txt,18,144,144×18,31104.0000,31.1040,10,133.7200,134.2820,0.3572,31.4503,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_8.txt,18,144,144×18,31104.0000,31.1040,10,147.3800,147.8300,0.4041,31.4507,10,0,
Inst_m18_n144_pi0.2_TF0.6_R0.6_9.txt,18,144,144×18,31104.0000,31.1040,10,201.7700,201.7700,0.0000,31.4452,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_1.txt,18,144,144×18,31104.0000,31.1040,10,517.7600,517.9800,0.2578,31.4375,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_10.txt,18,144,144×18,31104.0000,31.1040,10,400.6100,401.4760,0.6970,31.4667,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_2.txt,18,144,144×18,31104.0000,31.1040,10,478.1300,479.6400,0.9902,31.4375,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_3.txt,18,144,144×18,31104.0000,31.1040,10,434.1800,434.4080,0.4807,31.4363,10,0,
Inst_m18_n144_pi0.5_TF0.4_R0.4_4.txt,18,144,144×18,31104.0000,31.1040,10,394.4200,395.2980,0.7144,31.4402,10,0,
