Instance,m,n,Size,Runtime_Setting_MS,Runtime_Setting_S,Repetitions,MinResult_GA,AvgResult_GA,StdResult_GA,AvgTime_GA,SuccessRuns_GA,FailedRuns_GA,FirstError_GA
Inst_m8_n64_pi1.0_TF0.4_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,596.6900,624.3120,14.7016,6.1492,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,630.7200,647.6650,12.3151,6.1498,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,695.3700,695.9740,0.7798,6.1516,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,550.5400,571.7710,13.2253,6.1485,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,983.4900,992.9640,8.6573,6.1493,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,607.7200,626.4000,13.3995,6.1507,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,861.1900,886.2080,18.6045,6.1497,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,537.4800,551.2870,14.2733,6.1494,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,581.0200,594.7870,10.5154,6.1505,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,558.7000,591.9820,35.6500,6.1512,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,591.8700,591.9940,0.2614,6.1482,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,659.9900,676.4110,15.5091,6.1496,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,1278.0600,1300.9530,22.2101,6.1507,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,846.1800,868.0470,17.9264,6.1495,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,792.0200,792.6580,1.6345,6.1504,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,735.8900,769.2880,20.9951,6.1498,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,601.7100,616.0340,8.9063,6.1499,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,1023.3600,1045.0850,21.8988,6.1491,10,0,
Inst_m8_n64_pi1.0_TF0.4_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,724.7100,757.6750,22.1591,6.1498,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,1059.2300,1096.8040,30.7892,6.1485,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,570.3900,577.1990,4.3335,6.1499,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,611.9000,642.8430,24.0059,6.1491,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,743.7700,763.9770,16.5545,6.1509,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,762.0800,784.7060,12.6966,6.1497,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,1193.8300,1194.7150,1.7402,6.1498,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,882.8200,916.9900,24.0844,6.1487,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,1060.5400,1081.0670,17.0975,6.1505,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,686.7300,703.7060,11.6547,6.1494,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,728.3600,760.4610,16.4847,6.1502,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,834.7900,873.4010,22.5059,6.1496,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,498.0800,511.4440,8.6564,6.1495,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,887.8200,921.8560,21.5523,6.1502,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,948.9300,968.9300,15.1666,6.1491,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,1063.3100,1128.7270,64.0555,6.1502,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,660.5100,691.8530,36.3579,6.1505,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,641.2900,649.2220,6.4335,6.1488,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,652.4300,702.7180,45.2354,6.1489,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,842.9000,869.8310,29.1978,6.1496,10,0,
Inst_m8_n64_pi1.0_TF0.6_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,1116.9500,1138.5710,14.2191,6.1500,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,2750.3000,2765.4420,11.7110,6.1491,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,1027.3500,1065.3640,31.2842,6.1501,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,1267.0400,1279.1250,9.9988,6.1501,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,1162.0700,1192.1730,18.8301,6.1490,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,1340.8900,1352.7980,8.7460,6.1475,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,2411.1600,2449.2110,27.5602,6.1489,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,1826.2400,1840.3980,9.8905,6.1473,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,1330.2200,1348.2830,9.5216,6.1487,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,1347.3500,1381.3130,31.3413,6.1486,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,1172.8400,1313.3990,61.3756,6.1480,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,1461.7500,1476.6670,13.2961,6.1489,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,2204.4300,2229.8800,13.5540,6.1504,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,1193.5600,1254.2420,40.7684,6.1478,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,1692.5400,1756.0280,41.3367,6.1484,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,1859.6000,1905.8860,36.6139,6.1491,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,989.3000,1010.2930,13.7928,6.1490,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,1457.5400,1492.9680,19.4981,6.1489,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,1860.8100,1878.7290,14.3781,6.1489,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,1177.7900,1194.9140,13.9312,6.1488,10,0,
Inst_m8_n64_pi2.0_TF0.4_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,1972.0600,1994.1960,17.9119,6.1504,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_1.txt,8,64,64×8,6144.0000,6.1440,10,1421.8200,1482.6820,49.8512,6.1493,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_10.txt,8,64,64×8,6144.0000,6.1440,10,1730.8900,1768.2230,26.2494,6.1492,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_2.txt,8,64,64×8,6144.0000,6.1440,10,1508.8800,1581.3470,56.3133,6.1496,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_3.txt,8,64,64×8,6144.0000,6.1440,10,2062.9800,2081.3240,35.5880,6.1485,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_4.txt,8,64,64×8,6144.0000,6.1440,10,1253.8300,1331.4390,50.4048,6.1500,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_5.txt,8,64,64×8,6144.0000,6.1440,10,2152.8400,2192.9770,44.1706,6.1487,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_6.txt,8,64,64×8,6144.0000,6.1440,10,1249.7800,1298.4720,37.1658,6.1489,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_7.txt,8,64,64×8,6144.0000,6.1440,10,1788.8200,1906.7980,76.6056,6.1511,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_8.txt,8,64,64×8,6144.0000,6.1440,10,1245.4600,1266.9660,19.1705,6.1486,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.4_9.txt,8,64,64×8,6144.0000,6.1440,10,2247.2900,2263.9350,22.3703,6.1485,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_1.txt,8,64,64×8,6144.0000,6.1440,10,1906.5300,1916.4030,12.4242,6.1471,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_10.txt,8,64,64×8,6144.0000,6.1440,10,1312.6200,1329.3620,27.2029,6.1478,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_2.txt,8,64,64×8,6144.0000,6.1440,10,1282.4500,1333.7400,56.1277,6.1488,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_3.txt,8,64,64×8,6144.0000,6.1440,10,2078.2000,2138.8970,39.9479,6.1488,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_4.txt,8,64,64×8,6144.0000,6.1440,10,1812.3500,1851.9670,27.6770,6.1487,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_5.txt,8,64,64×8,6144.0000,6.1440,10,1633.9800,1700.5990,40.0163,6.1495,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_6.txt,8,64,64×8,6144.0000,6.1440,10,1880.1600,1932.5810,31.5902,6.1486,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_7.txt,8,64,64×8,6144.0000,6.1440,10,1022.7100,1120.3400,91.0945,6.1494,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_8.txt,8,64,64×8,6144.0000,6.1440,10,1363.7500,1411.4070,69.2117,6.1493,10,0,
Inst_m8_n64_pi2.0_TF0.6_R0.6_9.txt,8,64,64×8,6144.0000,6.1440,10,1737.2000,1922.6660,105.1837,6.1492,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,204.2000,204.2000,0.0000,7.6844,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,222.0200,222.1100,0.0796,7.6850,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,226.5400,234.5810,3.2132,7.6833,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,148.7500,151.6130,2.4479,7.6856,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,266.8400,270.4940,2.2333,7.6855,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,218.7500,222.1700,2.3450,7.6871,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,189.1800,190.7370,1.5429,7.6860,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,298.4500,304.8380,5.4894,7.6858,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,158.9900,166.6290,3.7264,7.6843,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,180.1300,190.6940,10.7565,7.6842,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,200.0100,201.7480,2.3233,7.6839,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,136.3000,141.4530,3.3902,7.6842,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,115.2200,121.5220,5.0620,7.6858,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,152.5500,159.8680,3.4966,7.6841,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,135.4300,140.1700,4.5305,7.6837,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,156.0600,157.3400,1.5760,7.6852,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,161.5500,165.5350,3.6102,7.6852,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,249.8800,260.5920,6.4964,7.6845,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,193.3900,197.9410,3.1365,7.6847,10,0,
Inst_m8_n80_pi0.2_TF0.4_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,157.8900,159.9040,2.1832,7.6864,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,232.2000,248.7010,8.6710,7.6879,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,205.2200,212.8650,5.9930,7.6850,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,189.4800,196.7930,5.8535,7.6859,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,219.5000,229.3180,7.6058,7.6847,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,264.1400,282.4140,8.9842,7.6855,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,305.6900,311.2010,4.1594,7.6846,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,160.1600,165.7660,4.5078,7.6850,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,299.2800,304.8780,3.9804,7.6861,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,219.5300,230.2390,7.1839,7.6845,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,140.0300,144.3050,3.2328,7.6858,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,199.4700,211.4910,11.9927,7.6850,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,193.1300,204.3120,11.4702,7.6847,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,286.4500,303.3750,11.7826,7.6849,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,265.6000,281.3700,11.1845,7.6853,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,218.6400,244.2220,15.4249,7.6867,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,178.7500,194.8940,12.3378,7.6846,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,223.8000,234.8700,7.2988,7.6862,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,222.4700,229.7800,5.3721,7.6852,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,229.3100,238.5970,7.2014,7.6844,10,0,
Inst_m8_n80_pi0.2_TF0.6_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,232.0800,242.1700,10.7639,7.6845,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,438.5200,440.5580,1.6559,7.6842,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,425.2600,435.7230,6.7870,7.6852,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,369.3400,369.8030,1.2204,7.6856,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,508.2500,522.4950,8.0103,7.6867,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,470.2300,474.5470,3.7561,7.6863,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,693.5600,693.5600,0.0000,7.6857,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,580.7400,582.6350,3.0545,7.6854,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,483.5600,488.1390,3.0747,7.6847,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,432.7700,440.5590,5.0871,7.6867,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,651.7400,661.2270,12.5129,7.6836,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,323.7100,336.6690,11.7383,7.6849,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,438.2100,468.3700,17.5099,7.6854,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,410.5400,417.3340,5.0778,7.6859,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,571.7400,579.9410,7.2482,7.6840,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,642.5600,660.8120,11.6656,7.6864,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,663.2600,664.5480,1.9772,7.6840,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,889.2500,899.1640,8.9437,7.6845,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,980.3200,1013.1750,23.9325,7.6857,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,427.5800,434.7100,3.2495,7.6839,10,0,
Inst_m8_n80_pi0.5_TF0.4_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,589.5600,598.4260,7.4056,7.6869,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,490.5400,501.2680,5.0995,7.6853,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,663.7400,698.4760,27.7842,7.6849,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,634.6800,671.2100,32.4521,7.6845,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,496.8600,510.5620,15.4348,7.6844,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,445.9000,475.4700,16.2257,7.6846,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,776.9000,790.9760,7.7552,7.6856,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,400.7400,421.4880,17.2466,7.6851,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,670.9500,685.3310,9.0176,7.6857,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,388.0000,390.2180,2.9503,7.6848,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,593.5300,604.1860,9.0735,7.6839,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,809.3800,863.2560,48.1099,7.6853,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,572.6600,600.9110,25.7398,7.6835,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,676.8800,700.7900,16.0480,7.6846,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,382.0000,391.6950,6.0225,7.6848,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,481.9200,503.0320,15.4704,7.6855,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,720.6000,771.9600,36.5914,7.6862,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,683.3400,748.9630,73.4604,7.6862,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_7.txt,8,80,80×8,7680.0000,7.6800,10,566.2400,601.7690,32.6224,7.6851,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_8.txt,8,80,80×8,7680.0000,7.6800,10,331.6100,343.4460,8.9670,7.6858,10,0,
Inst_m8_n80_pi0.5_TF0.6_R0.6_9.txt,8,80,80×8,7680.0000,7.6800,10,394.8500,417.0340,18.2054,7.6850,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_1.txt,8,80,80×8,7680.0000,7.6800,10,872.4600,878.3670,5.0264,7.6840,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_10.txt,8,80,80×8,7680.0000,7.6800,10,1201.5400,1204.1150,6.3345,7.6849,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_2.txt,8,80,80×8,7680.0000,7.6800,10,1593.8900,1597.0530,4.5177,7.6851,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_3.txt,8,80,80×8,7680.0000,7.6800,10,960.8400,985.0320,11.7386,7.6853,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_4.txt,8,80,80×8,7680.0000,7.6800,10,863.4000,894.2200,15.3355,7.6853,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_5.txt,8,80,80×8,7680.0000,7.6800,10,1400.5900,1401.6050,3.2097,7.6846,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_6.txt,8,80,80×8,7680.0000,7.6800,10,689.6900,704.0410,10.7143,7.6852,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_7.txt,8,80,80×8,7680.0000,7.6800,10,1057.2100,1072.6930,13.5593,7.6848,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_8.txt,8,80,80×8,7680.0000,7.6800,10,753.8200,772.9870,10.6507,7.6847,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.4_9.txt,8,80,80×8,7680.0000,7.6800,10,780.2400,811.4290,30.2568,7.6858,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_1.txt,8,80,80×8,7680.0000,7.6800,10,756.9400,798.0390,26.4590,7.6864,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_10.txt,8,80,80×8,7680.0000,7.6800,10,1149.0100,1180.7990,19.8043,7.6835,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_2.txt,8,80,80×8,7680.0000,7.6800,10,1119.7300,1136.1530,13.9754,7.6847,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_3.txt,8,80,80×8,7680.0000,7.6800,10,690.9000,721.6820,18.9280,7.6849,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_4.txt,8,80,80×8,7680.0000,7.6800,10,995.7300,1002.0100,6.7864,7.6857,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_5.txt,8,80,80×8,7680.0000,7.6800,10,742.6000,761.3530,12.3625,7.6848,10,0,
Inst_m8_n80_pi1.0_TF0.4_R0.6_6.txt,8,80,80×8,7680.0000,7.6800,10,839.7700,864.2940,25.5667,7.6857,10,0,
