Instance,m,n,AvgResult_DG-ALNS_base,AvgResult_DG-ALNS_variant,g,Variant
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,367.575,367.603,0.007617493028639056,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,234.616,234.58,-0.01534422204794275,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,292.148,293.14,0.33955392472307244,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,341.914,342.172,0.07545757120212633,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,347.835,347.856,0.0060373452930311804,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,260.896,260.434,-0.17708205568501972,$-I_2$
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,432.061,432.914,0.19742582644580478,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,745.525,746.424,0.12058616411253828,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,924.819,924.159,-0.0713653158077384,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,946.481,946.808,0.034549029510365044,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,848.27,849.894,0.19144847748948138,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,656.115,656.167,0.007925439900020715,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1133.368,1133.316,-0.004588094952381506,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,793.669,795.735,0.2603100284879504,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,913.155,913.516,0.03953326653196774,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1188.785,1186.308,-0.20836400190110815,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,805.948,805.273,-0.08375230163732084,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,705.321,704.609,-0.10094694472445724,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,768.037,767.67,-0.047784156232066353,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,606.922,606.618,-0.050088808776082204,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,773.625,773.478,-0.019001454192929156,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,773.379,775.178,0.23261557399411906,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,819.786,819.935,0.01817547506300436,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,666.166,666.194,0.004203156570570446,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,824.791,825.121,0.040010135901086125,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,784.022,783.822,-0.02550948825416193,$-I_2$
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,723.303,723.376,0.010092589136223558,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,782.491,785.142,0.33878983911636906,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,995.983,993.913,-0.20783487268356354,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,665.296,665.689,0.059071450903043964,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,813.556,811.202,-0.289347014833649,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,840.591,842.497,0.22674523043905406,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,912.472,917.119,0.5092759010687504,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,905.827,907.005,0.13004690741167985,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,806.999,807.792,0.09826530144399268,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,931.368,929.326,-0.21924738663987056,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,811.438,811.406,-0.003943616148127042,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,865.511,864.893,-0.07140290533568472,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,884.875,882.522,-0.265913264585388,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,967.433,966.471,-0.09943841072198169,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,929.315,929.151,-0.01764740696105206,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,733.839,733.678,-0.021939417229127667,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,1054.07,1052.062,-0.1904996821842988,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,815.859,813.848,-0.24648867022366377,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,953.069,954.749,0.17627265182269738,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,949.48,951.295,0.19115726502927294,$-I_2$
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,813.679,812.963,-0.0879953888449878,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,2035.186,2036.602,0.06957595030627016,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,1857.752,1856.425,-0.07143041697707758,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,1754.149,1754.247,0.005586754602954693,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,1557.542,1558.699,0.07428371112946892,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,1357.606,1362.422,0.35474209748631275,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,2101.877,2101.28,-0.0284031843918437,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,1707.781,1710.182,0.14059179719179846,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,2212.0,2212.0,0.0,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,1391.222,1393.05,0.1313952769579531,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,2700.352,2702.066,0.06347320645604505,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,1912.687,1912.546,-0.007371828218618573,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,2099.43,2097.821,-0.07663984986400707,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,1481.69,1481.69,0.0,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,1655.862,1656.711,0.05127238864107834,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,2210.22,2209.756,-0.02099338527386151,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,2105.115,2105.415,0.014251002914338737,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,1683.594,1683.41,-0.010929000697315925,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,1418.365,1414.712,-0.25755006644975165,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,1483.93,1483.93,0.0,$-I_2$
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,1555.393,1555.39,-0.00019287729853027877,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,1856.145,1853.176,-0.15995517591567743,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,1411.819,1416.681,0.34437842244650907,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,1645.647,1645.476,-0.01039104984239158,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,1477.636,1476.313,-0.0895349057548588,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,1532.289,1533.832,0.10069901957138112,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,1818.249,1819.552,0.07166235207608439,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,1661.667,1660.487,-0.07101302487200122,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,1603.031,1602.087,-0.05888844320540027,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,1750.24,1750.455,0.012284029618790458,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,2002.614,2004.632,0.10076829583734205,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,1911.385,1911.635,0.013079520870991453,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,1604.738,1601.871,-0.17865844767182942,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,1918.273,1919.543,0.06620538369668873,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,1790.99,1788.342,-0.14785118844884174,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,1813.898,1817.636,0.2060755345669964,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,2652.887,2658.622,0.21617958096216203,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,1872.335,1870.175,-0.1153639706569648,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,1870.696,1873.613,0.15593126836215737,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,1804.865,1803.892,-0.05390984921309662,$-I_2$
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,1472.253,1470.414,-0.12491059620866399,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,3976.247,3977.3,0.02648225827018136,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,3423.862,3425.822,0.05724529785371129,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,3090.436,3091.972,0.04970172493460658,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,3310.775,3311.315,0.01631038050003288,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,3063.886,3069.227,0.17432110724745942,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,2600.7,2600.652,-0.0018456569385078803,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2294.181,0.061235785250811414,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3424.718,-0.04340078891952116,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4258.094,0.000892426027287233,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4085.822,0.20731506027538774,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2990.546,0.09532422621027817,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2794.603,-0.11787407774613093,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3043.325,0.026918599338833185,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.79,0.0,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4555.722,-0.05350842148840959,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3521.423,0.009400492801655743,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4285.892,-0.05382211650575982,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.33,-0.0003454885813194032,$-I_2$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3287.667,-0.1570377892869396,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2959.126,0.24075048297454815,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3589.605,0.05153639210693704,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3363.862,-0.00020809371589862287,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2775.349,0.012504495492262973,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.832,0.007355102767643654,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3488.454,-0.06915185564162724,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3132.132,-0.0503237537371776,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3371.123,-0.13517252493271298,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.05,0.0,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3451.287,0.44195441286503784,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3699.903,-0.14606045639845092,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2825.041,-0.15949510064129965,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2721.591,-0.0795225124708323,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4179.739,-0.19587186259982658,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4372.034,-0.1264400401227431,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3368.525,-0.06363719972586998,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3106.544,0.18521020858803702,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3500.044,-0.014854749120426933,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3802.484,-0.26179912471328187,$-I_2$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3426.999,-0.11966990226181425,$-I_2$
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,346.552,346.265,-0.08281585447495168,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,240.734,240.793,0.02450837854229045,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,379.613,379.308,-0.08034498291681444,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,445.919,445.996,0.017267710054964733,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,300.398,300.369,-0.009653859213442287,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,331.473,331.845,0.11222633517662496,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,354.745,354.638,-0.030162511099530012,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,557.38,557.38,0.0,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,360.038,360.038,0.0,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,355.159,355.324,0.04645806526091707,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,251.291,251.296,0.0019897250597894285,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,261.628,261.785,0.060008867552417605,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,279.234,279.092,-0.05085340610383976,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,272.717,272.423,-0.10780406061961034,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,399.943,399.864,-0.019752814776107526,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,266.928,267.516,0.2202841215608787,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,433.539,433.593,0.012455626829427219,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,301.111,301.052,-0.019594103171245512,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,350.682,350.811,0.0367854637534753,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,344.36,344.402,0.012196538506206635,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,347.868,347.696,-0.04944404199293083,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,336.993,336.81,-0.05430379859522089,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,357.511,357.217,-0.0822352319229449,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,397.681,397.482,-0.05004010752335551,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,433.863,433.855,-0.0018439000329554158,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,334.956,334.97,0.004179653447022894,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,357.769,357.421,-0.09726946717016097,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,271.719,271.778,0.021713608544130486,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,370.926,370.523,-0.10864700775895007,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,452.691,452.715,0.005301629588394934,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,298.671,298.255,-0.1392836934285541,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,405.709,405.631,-0.019225602587083692,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,406.898,407.339,0.10838097016942184,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,367.575,367.574,-0.00027205332244476725,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,234.616,234.378,-0.10144235687251847,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,292.148,292.485,0.11535249257225416,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,341.914,341.76,-0.04504056575630023,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,347.835,347.957,0.035074101226160136,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,260.896,260.862,-0.013032012756037582,$-I_3$
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,432.061,433.277,0.2814417408652964,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,745.525,745.186,-0.04547131216256219,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,924.819,923.674,-0.12380800999979259,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,946.481,946.714,0.024617504207697878,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,848.27,848.275,0.0005894349676394842,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,656.115,655.438,-0.10318313100600061,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1133.368,1133.264,-0.009176189904783074,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,793.669,793.261,-0.051406820727534455,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,913.155,913.242,0.009527407723769688,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1188.785,1186.932,-0.15587343380006186,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,805.948,805.877,-0.008809501357410947,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,705.321,704.194,-0.1597854026748199,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,768.037,767.968,-0.00898394217987853,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,606.922,606.846,-0.012522202194025233,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,773.625,773.106,-0.06708676684440207,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,773.379,773.539,0.02068843348474269,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,819.786,819.922,0.01658969535953053,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,666.166,666.098,-0.010207665957148416,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,824.791,824.57,-0.02679466677012766,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,784.022,784.075,0.006760014387351026,$-I_3$
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,723.303,725.222,0.26531066510162166,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,782.491,782.722,0.02952110631304316,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,995.983,993.848,-0.21436108849247335,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,665.296,664.682,-0.09228974772131994,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,813.556,813.204,-0.043266843339621254,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,840.591,839.731,-0.1023089707122743,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,912.472,914.601,0.23332222796973706,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,905.827,904.424,-0.15488608752002533,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,806.999,806.864,-0.016728645264738978,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,931.368,929.892,-0.15847656350658376,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,811.438,811.613,0.02156665081005181,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,865.511,864.976,-0.06181319474853216,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,884.875,883.59,-0.14521825116541523,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,967.433,965.747,-0.17427563459175316,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,929.315,929.009,-0.03292747884194702,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,733.839,733.47,-0.05028350905307951,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,1054.07,1053.876,-0.018404849772781694,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,815.859,813.299,-0.3137797094841215,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,953.069,954.398,0.13944425849545675,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,949.48,950.706,0.12912330960104468,$-I_3$
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,813.679,813.488,-0.02347363026450446,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,2035.186,2035.416,0.01130117836895587,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,1857.752,1856.344,-0.07579052532307336,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,1754.149,1753.788,-0.020579779710838495,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,1557.542,1557.159,-0.024590027106801027,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,1357.606,1362.732,0.377576410239788,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,2101.877,2101.28,-0.0284031843918437,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,1707.781,1708.584,0.04702008044357625,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,2212.0,2212.71,0.032097649186258424,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,1391.222,1392.429,0.08675826000452173,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,2700.352,2699.786,-0.02096023036995931,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,1912.687,1912.22,-0.024415913319841193,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,2099.43,2097.893,-0.07321034757052187,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,1481.69,1481.737,0.0031720535334668833,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,1655.862,1655.459,-0.024337776940350102,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,2210.22,2207.474,-0.1242410257802228,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,2105.115,2105.512,0.018858827189981987,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,1683.594,1682.889,-0.041874703758753865,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,1418.365,1416.361,-0.1412894424213729,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,1483.93,1483.93,0.0,$-I_3$
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,1555.393,1556.008,0.03953984619964273,$-I_3$
