Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,LS,$-LS$,1897.61,60.0816,1890.48,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,LS,$-LS$,1809.16,60.0892,1805.5,10
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,LS,$-LS$,1475.641,60.0772,1470.19,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,LS,$-LS$,4000.076,60.0712,3969.72,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,LS,$-LS$,3425.009,60.0675,3415.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,LS,$-LS$,3096.171,60.0959,3085.71,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,LS,$-LS$,3328.369,60.0933,3310.82,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,LS,$-LS$,3087.763,60.0608,3066.49,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,LS,$-LS$,2609.217,60.0544,2604.47,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,LS,$-LS$,2293.08,60.0957,2285.4,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,LS,$-LS$,3442.748,60.0667,3434.62,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,LS,$-LS$,4259.063,60.0589,4245.32,10
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,LS,$-LS$,4255.1,60.0755,4255.1,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,LS,$-LS$,4103.792,60.0755,4078.48,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,LS,$-LS$,3003.487,60.0729,2995.39,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,LS,$-LS$,2804.805,60.1074,2796.04,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,LS,$-LS$,3049.832,60.0972,3041.68,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,LS,$-LS$,4094.78,60.0669,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,LS,$-LS$,4556.818,60.0577,4548.16,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,LS,$-LS$,3534.251,60.0717,3525.44,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,LS,$-LS$,4291.708,60.0868,4281.48,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,LS,$-LS$,3475.997,60.0715,3474.08,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,LS,$-LS$,3306.118,60.0774,3297.37,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,LS,$-LS$,2999.732,60.073,2981.84,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,LS,$-LS$,3633.781,60.0815,3620.36,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,LS,$-LS$,3417.762,60.0824,3394.98,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,LS,$-LS$,2808.487,60.0524,2786.89,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,LS,$-LS$,4394.817,60.0797,4391.57,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,LS,$-LS$,3513.496,60.0713,3494.3,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,LS,$-LS$,3145.259,60.0827,3136.4,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,LS,$-LS$,3384.864,60.0722,3375.44,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,LS,$-LS$,4058.435,60.0439,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,LS,$-LS$,3476.433,60.0607,3451.46,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,LS,$-LS$,3825.452,60.0692,3780.6,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,LS,$-LS$,2858.568,60.0724,2826.26,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,LS,$-LS$,2739.357,60.0984,2729.41,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,LS,$-LS$,4191.066,60.0535,4173.11,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,LS,$-LS$,4387.29,60.074,4374.67,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,LS,$-LS$,3390.825,60.098,3368.49,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,LS,$-LS$,3119.707,60.0664,3108.2,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,LS,$-LS$,3505.888,60.0811,3501.12,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,LS,$-LS$,3871.793,60.0504,3834.42,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,LS,$-LS$,3489.025,60.0934,3463.36,10
