Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,D3,$-D_3$,352.166,62.2741,349.93,10
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,D3,$-D_3$,344.309,62.2497,343.27,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,D3,$-D_3$,347.831,62.2872,347.5,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,D3,$-D_3$,336.876,62.1958,336.33,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,D3,$-D_3$,357.151,62.258,357.13,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,D3,$-D_3$,397.733,62.2484,397.15,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,D3,$-D_3$,434.295,62.2586,432.07,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,D3,$-D_3$,335.223,62.2511,334.14,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,D3,$-D_3$,357.671,62.2251,354.91,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,D3,$-D_3$,271.536,62.2259,270.84,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,D3,$-D_3$,371.248,62.2469,369.69,10
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,D3,$-D_3$,452.693,62.2113,452.18,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,D3,$-D_3$,299.248,62.2373,294.32,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,D3,$-D_3$,405.414,62.2239,404.06,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,D3,$-D_3$,406.869,62.2823,405,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,D3,$-D_3$,367.636,62.2691,366.63,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,D3,$-D_3$,234.685,62.2575,233.56,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,D3,$-D_3$,292.625,62.2264,290.8,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,D3,$-D_3$,342.085,62.2468,340.69,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,D3,$-D_3$,347.905,62.2153,347.57,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,D3,$-D_3$,261.02,62.2074,258.89,10
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,D3,$-D_3$,434.533,62.225,429.83,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,D3,$-D_3$,745.154,62.241,743.45,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,D3,$-D_3$,924.992,62.2077,923.56,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,D3,$-D_3$,946.93,62.2747,945.31,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,D3,$-D_3$,847.95,62.2807,844.85,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,D3,$-D_3$,655.189,62.2651,653.98,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,D3,$-D_3$,1133.42,62.2455,1133.42,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,D3,$-D_3$,793.654,62.2276,790.25,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,D3,$-D_3$,913.179,62.228,911.42,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,D3,$-D_3$,1190.025,62.2413,1184.86,10
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,D3,$-D_3$,806.533,62.2227,804.07,10
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,D3,$-D_3$,705.283,62.2209,700.93,10
