Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi2.0_TF0.4_R0.4_7.txt,2,10,2.0 ,0.4,0.4,7,PD,1800,6626809.67,1.38,2,1220.06,1220.06,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_8.txt,2,10,2.0 ,0.4,0.4,8,PD,1800,6626808.8,0.5,2,834.65,834.65,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_9.txt,2,10,2.0 ,0.4,0.4,9,PD,1800,6626809.75,1.46,2,1378.23,1378.23,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_1.txt,2,10,2.0 ,0.4,0.6,1,PD,1800,6626808.89,0.59,2,328.88,328.88,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_10.txt,2,10,2.0 ,0.4,0.6,10,PD,1800,6626809.14,0.85,2,1859.97,1859.97,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_2.txt,2,10,2.0 ,0.4,0.6,2,PD,1800,6626815.14,6.85,2,649.81,649.81,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_3.txt,2,10,2.0 ,0.4,0.6,3,PD,1800,6626808.84,0.56,2,594.47,594.47,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_4.txt,2,10,2.0 ,0.4,0.6,4,PD,1800,6626810.06,1.76,2,2053.85,2053.85,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_5.txt,2,10,2.0 ,0.4,0.6,5,PD,1800,6626808.69,0.4,2,809.15,809.15,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_6.txt,2,10,2.0 ,0.4,0.6,6,PD,1800,6626809.25,0.95,2,859.31,859.31,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_7.txt,2,10,2.0 ,0.4,0.6,7,PD,1800,6626808.95,0.66,2,956.25,956.25,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_8.txt,2,10,2.0 ,0.4,0.6,8,PD,1800,6626812.28,3.98,2,1794.72,1794.72,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_9.txt,2,10,2.0 ,0.4,0.6,9,PD,1800,6626814.33,6.03,2,1326.67,1326.67,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_1.txt,2,10,2.0 ,0.6,0.4,1,PD,1800,6626830.39,22.09,2,1842.8,1842.76,0.0022
Inst_m2_n10_pi2.0_TF0.6_R0.4_10.txt,2,10,2.0 ,0.6,0.4,10,PD,1800,6626812.66,4.35,2,607.79,607.79,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_2.txt,2,10,2.0 ,0.6,0.4,2,PD,1800,6626929.94,121.64,2,2752.89,2752.89,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_3.txt,2,10,2.0 ,0.6,0.4,3,PD,1800,6626816.91,8.61,2,2189.49,2189.49,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_4.txt,2,10,2.0 ,0.6,0.4,4,PD,1800,6626815.72,7.08,2,973.42,973.3272,0.0095
Inst_m2_n10_pi2.0_TF0.6_R0.4_5.txt,2,10,2.0 ,0.6,0.4,5,PD,1800,6626813.3,4.54,2,2043.19,2043.19,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_6.txt,2,10,2.0 ,0.6,0.4,6,PD,1800,6626823.55,14.76,2,1140.21,1140.21,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_7.txt,2,10,2.0 ,0.6,0.4,7,PD,1800,6626850.08,41.21,2,1882.92,1882.8016,0.0063
Inst_m2_n10_pi2.0_TF0.6_R0.4_8.txt,2,10,2.0 ,0.6,0.4,8,PD,1800,6626841.47,32.6,2,2654.54,2654.385,0.0058
Inst_m2_n10_pi2.0_TF0.6_R0.4_9.txt,2,10,2.0 ,0.6,0.4,9,PD,1800,6626814.97,6.06,2,1484.66,1484.66,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_1.txt,2,10,2.0 ,0.6,0.6,1,PD,1800,6626816.3,7.3,2,943.77,943.77,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_10.txt,2,10,2.0 ,0.6,0.6,10,PD,1800,6626816.88,7.88,2,1720.33,1720.33,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_2.txt,2,10,2.0 ,0.6,0.6,2,PD,1800,6626826.69,17.53,2,914.44,914.44,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_3.txt,2,10,2.0 ,0.6,0.6,3,PD,1800,6626819.03,9.74,2,2067.7,2067.7,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_4.txt,2,10,2.0 ,0.6,0.6,4,PD,1800,6626817.53,7.75,2,2111.83,2111.83,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_5.txt,2,10,2.0 ,0.6,0.6,5,PD,1800,6626823.31,13.51,2,881.52,881.52,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_6.txt,2,10,2.0 ,0.6,0.6,6,PD,1800,6626816.91,6.72,2,1756.89,1756.89,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_7.txt,2,10,2.0 ,0.6,0.6,7,PD,1800,6626816.13,5.79,2,1179.79,1179.79,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_8.txt,2,10,2.0 ,0.6,0.6,8,PD,1800,6626823.01,9.64,2,2020.1,2020.1,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_9.txt,2,10,2.0 ,0.6,0.6,9,PD,1800,6626834.3,20.84,2,1704.33,1704.33,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_1.txt,2,14,0.2,0.4,0.4,0,PD,1800,707768.48,1.73,2,88.31,88.31,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_10.txt,2,14,0.2,0.4,0.4,0,PD,1800,707788.92,21.86,2,116,116,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_2.txt,2,14,0.2,0.4,0.4,0,PD,1800,707768.8,1.75,2,68.1,68.1,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_3.txt,2,14,0.2,0.4,0.4,0,PD,1800,707824.02,56.35,2,193.86,193.847,0.0067
Inst_m2_n14_pi0.2_TF0.4_R0.4_4.txt,2,14,0.2,0.4,0.4,0,PD,1800,707769.64,1.81,2,124.71,124.71,0
