Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi1.0_TF0.6_R0.4_4.txt,2,10,1,0.6,0.4,0,TI,1800,1051848.76,1300.9,2,1400.65,1400.65,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_5.txt,2,10,1,0.6,0.4,0,TI,1800,1050771.38,213.03,2,1144.5,1144.5,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_6.txt,2,10,1,0.6,0.4,0,TI,1800,1050611.92,33.39,2,194.43,194.43,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_7.txt,2,10,1,0.6,0.4,0,TI,1800,1052256.09,1643.99,2,1898.06,1898.06,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_8.txt,2,10,1,0.6,0.4,0,TI,1800,1050850.64,231.07,2,1148.88,1148.88,0
Inst_m2_n10_pi1.0_TF0.6_R0.4_9.txt,2,10,1,0.6,0.4,0,TI,1800,1051896.94,1271.7,2,1636.48,1636.3375,0.0087
Inst_m2_n10_pi1.0_TF0.6_R0.6_1.txt,2,10,1,0.6,0.6,0,TI,1800,1050737.09,103.21,2,1083.98,1083.98,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_10.txt,2,10,1,0.6,0.6,0,TI,1800,1050698.59,61.38,2,1432.68,1432.68,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_2.txt,2,10,1,0.6,0.6,0,TI,1800,1050750.42,95.18,2,1516.87,1516.7687,0.0067
Inst_m2_n10_pi1.0_TF0.6_R0.6_3.txt,2,10,1,0.6,0.6,0,TI,1800,1050759.48,88.41,2,1198.65,1198.65,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_4.txt,2,10,1,0.6,0.6,0,TI,1800,1050752.47,53.69,2,502.62,502.62,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_5.txt,2,10,1,0.6,0.6,0,TI,1800,1050942.36,230.78,2,752.69,752.69,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_6.txt,2,10,1,0.6,0.6,0,TI,1800,1050810.59,80.49,2,1464.46,1464.46,0
